InputStoryid,premise,hypothesis,label,ending_id,premise_len,hypothesis_len
2ce0a18d-0c2f-48bc-b634-73ee52b540f0,My roommate got a new job at the place I go to school. We decided to ride to work together. We got in the car and headed out together. The ride seemed much shorter with someone to talk to.,"When the ride was over, we parted ways.",1,2,39,8
0a6db8cc-a132-4588-b5d5-2ea500b33c05,"Brittany loved playing video games online. However, people harassed her when they fought out her gender. Brittany almost quit gaming but found a girl gaming group on facebook. After joining she began playing with the girls she met online.","Eventually, she hated all men.",0,1,39,5
0a6db8cc-a132-4588-b5d5-2ea500b33c05,"Brittany loved playing video games online. However, people harassed her when they fought out her gender. Brittany almost quit gaming but found a girl gaming group on facebook. After joining she began playing with the girls she met online.",She felt better playing with a group of nicer people.,1,2,39,10
99acf9ff-e624-4ab4-b904-ec640c20593c,Bobby had never been to a carnival before. His friend Sam invited him to go with his family. There was so much to see and do! Bobby's favorite activity was riding on the ferris wheel.,Bobby was bored.,0,1,35,3
99acf9ff-e624-4ab4-b904-ec640c20593c,Bobby had never been to a carnival before. His friend Sam invited him to go with his family. There was so much to see and do! Bobby's favorite activity was riding on the ferris wheel.,Bobby enjoyed the carnival.,1,2,35,4
f1911438-d757-4798-953e-eee6c5397dc6,"Al and Val were very close twins. They dressed alike, talked alike and were together 24/7. One day, Val was diagnosed with terminal cancer. She soon died, and Al was completely devastated.",Al and Val went out to eat.,0,1,32,7
f1911438-d757-4798-953e-eee6c5397dc6,"Al and Val were very close twins. They dressed alike, talked alike and were together 24/7. One day, Val was diagnosed with terminal cancer. She soon died, and Al was completely devastated.",Al felt even lonelier as time went on.,1,2,32,8
da333c2d-fd57-4270-871d-8dee0045f51b,I've gotten three speeding tickets in my life. All three of them when I was a teenager. I'm surprised I didn't loose my license. It costs me a lot of money to get them all off my record.,I wish I had gotten more tickets.,0,1,38,7
da333c2d-fd57-4270-871d-8dee0045f51b,I've gotten three speeding tickets in my life. All three of them when I was a teenager. I'm surprised I didn't loose my license. It costs me a lot of money to get them all off my record.,I now drive at a normal speed.,1,2,38,7
c63cf569-80b3-42a2-b42f-cf47598684d5,"David has always dreamed of visiting Oregon. Although he doesn't have much money, he starts saving a little. Finally David has enough money for his big trip to Oregon. On his trip, he eats local food and sees amazing sights.",David learns to play piano.,0,1,40,5
c63cf569-80b3-42a2-b42f-cf47598684d5,"David has always dreamed of visiting Oregon. Although he doesn't have much money, he starts saving a little. Finally David has enough money for his big trip to Oregon. On his trip, he eats local food and sees amazing sights.",He has a great time in Oregon.,1,2,40,7
ff38333b-722a-4c39-94b7-5ba1dfc6e556,The high school student went to the dentist. She was told she needed braces again. She was not happy. She got braces and was in a lot of pain.,But it was worth it when she saw her straightened teeth.,1,1,29,11
ff38333b-722a-4c39-94b7-5ba1dfc6e556,The high school student went to the dentist. She was told she needed braces again. She was not happy. She got braces and was in a lot of pain.,She couldn't wait to get her braces tightened each visit.,0,2,29,10
c32c85c1-62a3-461a-88f9-bf8d98c057fc,"Jayne visited Alden, New york. Her uncle owned a farm there. She helped care for the animals. Then she helped harvest the veggies from the garden.",Jayne ate a delicious meal from the fruits of her labor.,1,1,26,11
c32c85c1-62a3-461a-88f9-bf8d98c057fc,"Jayne visited Alden, New york. Her uncle owned a farm there. She helped care for the animals. Then she helped harvest the veggies from the garden.",Jayne decided to set fire to the garden and destroy the farm.,0,2,26,12
9bafd29b-aaf8-47e2-b0d1-b4600723e8f4,Amy was driving to school when her car stopped. She called her dad. He came and informed her the fuel pump was out. They called a tow truck to tow the car home.,Amy then drove to school.,0,1,33,5
9bafd29b-aaf8-47e2-b0d1-b4600723e8f4,Amy was driving to school when her car stopped. She called her dad. He came and informed her the fuel pump was out. They called a tow truck to tow the car home.,Amy then had to walk to school.,1,2,33,7
add4b967-73e6-428c-8b76-0d35e20d61a4,Rod smoked his entire life. One night he fell asleep while watching television. His cigarette was still lit and fell on the floor. It caught his apartment on fire.,Rod died in the fire.,1,1,29,5
add4b967-73e6-428c-8b76-0d35e20d61a4,Rod smoked his entire life. One night he fell asleep while watching television. His cigarette was still lit and fell on the floor. It caught his apartment on fire.,Rod was proud of what he had done.,0,2,29,8
f89a91ee-9f17-41cb-925c-5cdf45990be3,Barry was excited that he finally registered to vote. He went to the polling place near his home. While walking into the building he noticed all of the campaign signs. He already knew how he would cast his votes.,Barry voted.,1,1,39,2
f89a91ee-9f17-41cb-925c-5cdf45990be3,Barry was excited that he finally registered to vote. He went to the polling place near his home. While walking into the building he noticed all of the campaign signs. He already knew how he would cast his votes.,Barry turned around and went home.,0,2,39,6
b5a83206-0f36-4dce-84ae-083105802b6a,Amy wanted more space in her home. She decided to look for a new apartment. Amy found a new apartment for the right price near her job. Amy visited the apartment to see it in person.,"She moved into a smaller, cheaper apartment.",0,1,36,7
b5a83206-0f36-4dce-84ae-083105802b6a,Amy wanted more space in her home. She decided to look for a new apartment. Amy found a new apartment for the right price near her job. Amy visited the apartment to see it in person.,Amy signed a lease and moved into the apartment.,1,2,36,9
2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e,My brothers and I were sharing a pizza. There was only one slice left. We all wanted it. Before anybody could say anything I licked it.,I got to eat the slice.,1,1,26,6
2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e,My brothers and I were sharing a pizza. There was only one slice left. We all wanted it. Before anybody could say anything I licked it.,I ate a hamburger.,0,2,26,4
14109871-2c9b-499e-8033-c5f2b0d14a1b,"May was a shelter cat the pet store took in for adoption day. Cathy and her family visited the pet store on adoption day. Cathy fell in love with May as soon as she saw her. After applying to adopt May and being approved, Cathy adopted May.",May and Cathy got along greatly.,1,1,47,6
14109871-2c9b-499e-8033-c5f2b0d14a1b,"May was a shelter cat the pet store took in for adoption day. Cathy and her family visited the pet store on adoption day. Cathy fell in love with May as soon as she saw her. After applying to adopt May and being approved, Cathy adopted May.",May went outside and Cathy never saw her again.,0,2,47,9
c8a83dec-8666-4241-8637-daf8c5e9c9fd,Monica was an eight year old girl who loved to knit scarves. One day Monica was invited to a birthday. Monica did not have any money to buy her friend a gift. Monica decided to knit her a scarf.,Monica was pleased to see her friend admire the homemade gift.,1,1,39,11
c8a83dec-8666-4241-8637-daf8c5e9c9fd,Monica was an eight year old girl who loved to knit scarves. One day Monica was invited to a birthday. Monica did not have any money to buy her friend a gift. Monica decided to knit her a scarf.,Monica knit the scarf to donate to an orphanage.,0,2,39,9
ac6e7c57-bc25-42a7-ac90-05098af8d1df,The suspect saw that the cell door was unlocked. He pushed on it and it opened. No one was watching him so he made an escape. He calmly walked out of the front of the police station.,The suspect decided to turn himself in.,0,1,37,7
ac6e7c57-bc25-42a7-ac90-05098af8d1df,The suspect saw that the cell door was unlocked. He pushed on it and it opened. No one was watching him so he made an escape. He calmly walked out of the front of the police station.,No one seemed to notice the suspect.,1,2,37,7
1a6f72b0-88e5-47b8-92d9-141200921477,"A girl falls in love with a boy and he liked her too. She finds out that their parents don't get along. The boy and the girl love each other so much. But, they don't want to hurt their parents feelings so they stay away",But eventually they get together anyway.,1,1,45,6
1a6f72b0-88e5-47b8-92d9-141200921477,"A girl falls in love with a boy and he liked her too. She finds out that their parents don't get along. The boy and the girl love each other so much. But, they don't want to hurt their parents feelings so they stay away",The boy and girl's parents are very happy they love each other.,0,2,45,12
77d497cb-8ea6-4fa0-8b07-637f789425c2,"One day, the president of the United States visited my hometown. I waited in line for hours to get to see him. I stood in front of the podium while he gave a stirring speech. As he left, he shook my hand!",I was thrilled.,1,1,42,3
77d497cb-8ea6-4fa0-8b07-637f789425c2,"One day, the president of the United States visited my hometown. I waited in line for hours to get to see him. I stood in front of the podium while he gave a stirring speech. As he left, he shook my hand!",I was completely bored.,0,2,42,4
60c41b64-a700-4370-8ed7-4061f074d9a1,I wanted to do something fun. I looked for something cheap to do. I decided I would go swimming. I found a local lake beach to visit.,I drove to the beach.,1,1,27,5
60c41b64-a700-4370-8ed7-4061f074d9a1,I wanted to do something fun. I looked for something cheap to do. I decided I would go swimming. I found a local lake beach to visit.,I decided to visit Vegas.,0,2,27,5
999f3b11-5d26-41bc-a542-e0a6dafba00f,"Steve was an accomplished carpenter. He had a plan to surprise his wife with a new piece. She had been wanting a new desk, so that's what he decided to make. He cut all the lumber, assembled the desk, and stained it.",Steve's wife was ecstatic about the gift.,1,1,42,7
999f3b11-5d26-41bc-a542-e0a6dafba00f,"Steve was an accomplished carpenter. He had a plan to surprise his wife with a new piece. She had been wanting a new desk, so that's what he decided to make. He cut all the lumber, assembled the desk, and stained it.",Steve's wife filed for divorce that same day.,0,2,42,8
1e71748f-a74b-4117-a7cc-4cd49620228b,"Jon felt like a bad dad. He worked so late, he often missed his kids when he came home. On the weekends, he was tired and grumpy. One Saturday, his son sat down on the couch and leaned on Jon's arm.",John went to the movies by himself.,0,1,41,7
1e71748f-a74b-4117-a7cc-4cd49620228b,"Jon felt like a bad dad. He worked so late, he often missed his kids when he came home. On the weekends, he was tired and grumpy. One Saturday, his son sat down on the couch and leaned on Jon's arm.",Jon loved spending time with the kids.,1,2,41,7
686d0a57-8b7e-460f-972a-65c314ef3999,Ben walked along the street and found the end of a length of string. He picked it up and pulled on it. More string came but not the end. Ben followed the string to see where it went.,Ben was fascinated by the string.,1,1,38,6
