InputStoryid,premise,hypothesis,label,ending_id,text
9e9c90c8-f951-4f4d-a4a1-9c0885008086,"Ben was tired at the end of the day. The customer asked for Spaghetti. Ben was too lazy to wash a dish and but the food on a dirty one. A week later, the restaurant got sued by the customer.",The customer was angry.,1,2,"Ben was tired at the end of the day. The customer asked for Spaghetti. Ben was too lazy to wash a dish and but the food on a dirty one. A week later, the restaurant got sued by the customer. [SEP] The customer was angry."
5b361aeb-8082-4fc8-94ab-aa3e4af4e83e,"There was a gas leak in a house down the street. The people who lived there did not know. They left for work one day, and the gas filled up the house. A small spark caused the house to explode.",They then got home to their neatly cleaned home.,0,1,"There was a gas leak in a house down the street. The people who lived there did not know. They left for work one day, and the gas filled up the house. A small spark caused the house to explode. [SEP] They then got home to their neatly cleaned home."
5b361aeb-8082-4fc8-94ab-aa3e4af4e83e,"There was a gas leak in a house down the street. The people who lived there did not know. They left for work one day, and the gas filled up the house. A small spark caused the house to explode.","When they returned, they saw that their house was gone.",1,2,"There was a gas leak in a house down the street. The people who lived there did not know. They left for work one day, and the gas filled up the house. A small spark caused the house to explode. [SEP] When they returned, they saw that their house was gone."
e5ce589a-86a4-4f4e-9a51-87220abdf821,Neil wanted to play hockey. He borrowed some gear from his friends. Then he geared up and headed to the rink. He practiced for days.,Neil played baseball.,0,1,Neil wanted to play hockey. He borrowed some gear from his friends. Then he geared up and headed to the rink. He practiced for days. [SEP] Neil played baseball.
e5ce589a-86a4-4f4e-9a51-87220abdf821,Neil wanted to play hockey. He borrowed some gear from his friends. Then he geared up and headed to the rink. He practiced for days.,Neil played in the competition.,1,2,Neil wanted to play hockey. He borrowed some gear from his friends. Then he geared up and headed to the rink. He practiced for days. [SEP] Neil played in the competition.
be6167f9-7024-446d-8e38-ba627eb7a79c,"Ally wished for her boyfriend to pick her out a beautiful ring. She left jewelry store fliers on the counter. Next, she circled rings in magazines. She even mentioned them out loud in phone conversations.",Ally couldn't wait to get engaged.,1,1,"Ally wished for her boyfriend to pick her out a beautiful ring. She left jewelry store fliers on the counter. Next, she circled rings in magazines. She even mentioned them out loud in phone conversations. [SEP] Ally couldn't wait to get engaged."
be6167f9-7024-446d-8e38-ba627eb7a79c,"Ally wished for her boyfriend to pick her out a beautiful ring. She left jewelry store fliers on the counter. Next, she circled rings in magazines. She even mentioned them out loud in phone conversations.",Ally was very subtle.,0,2,"Ally wished for her boyfriend to pick her out a beautiful ring. She left jewelry store fliers on the counter. Next, she circled rings in magazines. She even mentioned them out loud in phone conversations. [SEP] Ally was very subtle."
7efd5758-6c1f-4c3f-a78f-474683a8a688,"Ben was excited to go fishing with his grandfather for the first time. However, he found putting the worms on the hook to be disgusting. He accidentally pricked his finger with one of the hooks, too. Ben soon realized that fishing was not for him.",Ben asked his grandfather when they could go fishing next.,0,1,"Ben was excited to go fishing with his grandfather for the first time. However, he found putting the worms on the hook to be disgusting. He accidentally pricked his finger with one of the hooks, too. Ben soon realized that fishing was not for him. [SEP] Ben asked his grandfather when they could go fishing next."
7efd5758-6c1f-4c3f-a78f-474683a8a688,"Ben was excited to go fishing with his grandfather for the first time. However, he found putting the worms on the hook to be disgusting. He accidentally pricked his finger with one of the hooks, too. Ben soon realized that fishing was not for him.",Ben asked his grandfather if they could watch a movie instead.,1,2,"Ben was excited to go fishing with his grandfather for the first time. However, he found putting the worms on the hook to be disgusting. He accidentally pricked his finger with one of the hooks, too. Ben soon realized that fishing was not for him. [SEP] Ben asked his grandfather if they could watch a movie instead."
45be99fa-41ef-459f-b791-257a852933cd,Anna wanted a banana milkshake. Her local ice cream shop didn't have that flavor. She went home and got out her blender. Then she added her own bananas and ice cream.,Anna thought the chocolate shake tasted dreadful.,0,1,Anna wanted a banana milkshake. Her local ice cream shop didn't have that flavor. She went home and got out her blender. Then she added her own bananas and ice cream. [SEP] Anna thought the chocolate shake tasted dreadful.
45be99fa-41ef-459f-b791-257a852933cd,Anna wanted a banana milkshake. Her local ice cream shop didn't have that flavor. She went home and got out her blender. Then she added her own bananas and ice cream.,Anna thought her own milkshake tasted just as delicious.,1,2,Anna wanted a banana milkshake. Her local ice cream shop didn't have that flavor. She went home and got out her blender. Then she added her own bananas and ice cream. [SEP] Anna thought her own milkshake tasted just as delicious.
5ae5571c-31f7-4d79-86f2-3c7fa9ffb6c7,Austin needed artwork for his apartment. He went to some art galleries downtown to get inspiration. Once he had an idea. He went online and bought some materials.,Austin went to the park and played with his dog.,0,1,Austin needed artwork for his apartment. He went to some art galleries downtown to get inspiration. Once he had an idea. He went online and bought some materials. [SEP] Austin went to the park and played with his dog.
5ae5571c-31f7-4d79-86f2-3c7fa9ffb6c7,Austin needed artwork for his apartment. He went to some art galleries downtown to get inspiration. Once he had an idea. He went online and bought some materials.,Austin painted several pictures similar to what he had seen.,1,2,Austin needed artwork for his apartment. He went to some art galleries downtown to get inspiration. Once he had an idea. He went online and bought some materials. [SEP] Austin painted several pictures similar to what he had seen.
a31fb268-dabd-46d9-b469-bab87b68e691,"Reba worried that she was going to be a killer, like her father. He went to prison for murder. Reba spent her entire life doing good deeds. She became a nun, and comforted orphaned children.",Reba thought she was doing the right thing.,1,1,"Reba worried that she was going to be a killer, like her father. He went to prison for murder. Reba spent her entire life doing good deeds. She became a nun, and comforted orphaned children. [SEP] Reba thought she was doing the right thing."
a31fb268-dabd-46d9-b469-bab87b68e691,"Reba worried that she was going to be a killer, like her father. He went to prison for murder. Reba spent her entire life doing good deeds. She became a nun, and comforted orphaned children.",Reba was just like her dad.,0,2,"Reba worried that she was going to be a killer, like her father. He went to prison for murder. Reba spent her entire life doing good deeds. She became a nun, and comforted orphaned children. [SEP] Reba was just like her dad."
c9c7f614-e8c1-4b07-890d-2b0ffc19cd47,"Derek is tired of living at home with his parents. One day, his friend suggested they move in together. He told his parents. That night, they packed his stuff.",Derek was happy to finally be out.,1,1,"Derek is tired of living at home with his parents. One day, his friend suggested they move in together. He told his parents. That night, they packed his stuff. [SEP] Derek was happy to finally be out."
c9c7f614-e8c1-4b07-890d-2b0ffc19cd47,"Derek is tired of living at home with his parents. One day, his friend suggested they move in together. He told his parents. That night, they packed his stuff.",Derek did not want to leave.,0,2,"Derek is tired of living at home with his parents. One day, his friend suggested they move in together. He told his parents. That night, they packed his stuff. [SEP] Derek did not want to leave."
